Specimen,BreakNo,ep1,ep2,ep1_x,ep1_y,ep1_z,ep2_x,ep2_y,ep2_z
MN12AA0512,3,2,3,60.1114,15.3049,-72.4312,65.9148,18.45,-47.706
MN12AA0512,4,3,0,65.9148,18.45,-47.706,46.9278,15.5047,-41.5373
MN12AA0512,5,6,7,65.0438,16.0318,-33.1516,53.6388,11.8598,-31.1892
MN12AA0512,6,4,5,65.7797,16.9214,-44.0359,65.6529,16.4974,-38.614
MN12AA0513,1,0,1,45.3255,16.1771,-47.2314,72.2598,18.1272,-36.8591
MN12AA0513,2,1,2,72.2598,18.1272,-36.8591,69.562,14.4975,-30.6288
MN12AA0513,3,2,3,69.562,14.4975,-30.6288,63.3841,12.9787,-30.7037
MN12AA0513,4,3,4,63.3841,12.9787,-30.7037,48.3757,14.3781,-39.0407
MN12AA0513,5,4,0,48.3757,14.3781,-39.0407,45.3255,16.1771,-47.2314
MN12AA0514,1,0,1,49.4591,16.051,-28.866,46.2491,17.442,-42.3287
MN12AA0514,2,1,2,46.2491,17.442,-42.3287,47.8065,16.9394,-49.9515
MN12AA0514,3,2,3,47.8065,16.9394,-49.9515,60.8599,17.1367,-47.8095
MN12AA0514,4,3,4,60.8599,17.1367,-47.8095,61.3574,15.6872,-28.9549
MN12AA0514,5,4,5,61.3574,15.6872,-28.9549,60.1286,15.1625,-25.4821
MN12AA0514,6,5,6,60.1286,15.1625,-25.4821,57.4362,15.3109,-26.0293
MN12AA0514,7,6,0,57.4362,15.3109,-26.0293,49.4591,16.051,-28.866
MN12AA0603,1,0,1,32.6036,20.984,-75.9101,28.6612,13.7339,-23.4819
MN12AA0603,2,1,2,28.6612,13.7339,-23.4819,30.313,16.3679,-12.587
MN12AA0603,3,2,3,30.313,16.3679,-12.587,58.0787,22.0911,-52.6694
MN12AA0603,4,3,4,58.0787,22.0911,-52.6694,57.4314,22.8524,-78.1945
MN12AA0603,5,4,5,57.4314,22.8524,-78.1945,43.9535,28.6778,-92.715
MN12AA0603,6,5,6,43.9535,28.6778,-92.715,40.6759,27.6394,-88.9797
MN12AA0603,7,6,0,40.6759,27.6394,-88.9797,32.6036,20.984,-75.9101
MN12AA0604,1,0,3,43.4234,10.0011,-92.819,55.9678,19.8967,-20.2161
MN12AA0604,2,1,2,56.1552,21.3794,-54.3027,55.8564,20.2039,-41.1114
MN12AA0604,3,3,4,55.9678,19.8967,-20.2161,53.7629,12.9649,-19.2831
MN12AA0604,4,4,5,53.7629,12.9649,-19.2831,46.964,9.38141,-17.3931
MN12AA0604,5,5,6,46.964,9.38141,-17.3931,31.7697,18.2547,-74.0908
MN12AA0604,6,6,0,31.7697,18.2547,-74.0908,43.4234,10.0011,-92.819
MN12AA0605,1,0,1,34.181,12.434,-23.3032,28.1484,19.7186,-62.9548
MN12AA0605,2,1,2,28.1484,19.7186,-62.9548,29.7978,18.3469,-70.1714
MN12AA0605,3,2,3,29.7978,18.3469,-70.1714,52.6372,21.1096,-49.9108
MN12AA0605,4,3,4,52.6372,21.1096,-49.9108,53.16,21.469,-41.2156
MN12AA0605,5,4,5,53.16,21.469,-41.2156,42.1228,10.7932,-20.4723
MN12AA0605,6,5,0,42.1228,10.7932,-20.4723,34.181,12.434,-23.3032
MN12AA0606,1,0,1,35.5962,12.2382,-19.6027,31.459,17.6483,-55.8635
MN12AA0606,2,1,2,31.459,17.6483,-55.8635,54.3487,18.5577,-97.8073
MN12AA0606,3,2,3,54.3487,18.5577,-97.8073,56.5248,21.8171,-52.4739
MN12AA0606,4,3,0,56.5248,21.8171,-52.4739,35.5962,12.2382,-19.6027
MN12AA0607,1,0,1,36.6138,15.4565,-81.7419,49.6306,21.2014,-73.6337
MN12AA0607,2,1,2,49.6306,21.2014,-73.6337,52.0835,11.8795,-12.624
MN12AA0607,3,2,3,52.0835,11.8795,-12.624,38.3576,21.2073,-26.3331
MN12AA0607,4,3,4,38.3576,21.2073,-26.3331,36.044,12.542,-65.9019
MN12AA0607,5,4,0,36.044,12.542,-65.9019,36.6138,15.4565,-81.7419
MN12AA0608,1,0,3,34.2289,25.2405,-29.496,58.3912,18.7037,-58.6504
MN12AA0608,2,3,4,58.3912,18.7037,-58.6504,65.8167,20.958,-26.5436
MN12AA0608,3,4,5,65.8167,20.958,-26.5436,51.577,10.564,-23.9959
MN12AA0608,4,5,0,51.577,10.564,-23.9959,34.2289,25.2405,-29.496
MN12AA0608,5,1,2,35.8904,19.524,-50.1303,40.6611,17.2479,-63.4167
MN12AA0609,1,0,1,39.8327,21.0042,-14.3734,39.9813,9.10191,-53.351
MN12AA0609,2,1,2,39.9813,9.10191,-53.351,40.9676,19.1944,-67.0497
MN12AA0609,3,3,6,40.6852,21.4893,-66.3369,47.1968,14.4919,-23.564
MN12AA0609,4,6,0,47.1968,14.4919,-23.564,39.8327,21.0042,-14.3734
MN12AA0609,5,4,5,43.8183,20.0078,-62.9769,51.4609,12.8734,-36.364
MN12AA0703,1,0,1,49.4419,15.2007,-94.6203,48.8373,17.3808,-33.6468
MN12AA0703,2,1,2,48.8373,17.3808,-33.6468,56.9998,19.826,-45.6485
MN12AA0703,3,2,3,56.9998,19.826,-45.6485,60.8838,18.8579,-49.875
MN12AA0703,4,3,4,60.8838,18.8579,-49.875,63.3019,17.006,-67.6333
MN12AA0703,5,4,5,63.3019,17.006,-67.6333,64.2961,15.2457,-87.9357
MN12AA0703,6,5,6,64.2961,15.2457,-87.9357,61.6078,16.0422,-92.7527
MN12AA0703,7,6,0,61.6078,16.0422,-92.7527,49.4419,15.2007,-94.6203
MN12AA0704,1,0,1,62.2693,14.5652,-55.829,58.5152,22.7947,-73.8245
MN12AA0704,2,1,2,58.5152,22.7947,-73.8245,48.039,21.9377,-67.904
MN12AA0704,3,2,3,48.039,21.9377,-67.904,43.8328,16.3357,-41.6121
MN12AA0704,4,3,4,43.8328,16.3357,-41.6121,52.0923,18.1158,-35.1796
MN12AA0704,5,4,0,52.0923,18.1158,-35.1796,62.2693,14.5652,-55.829
MN12AA0802,1,0,1,61.3225,15.6216,-91.0855,68.3338,28.7626,-41.8044
MN12AA0802,2,1,2,68.3338,28.7626,-41.8044,66.9572,20.3284,-38.5038
MN12AA0802,3,2,3,66.9572,20.3284,-38.5038,63.3466,15.2561,-24.4338
MN12AA0802,4,3,4,63.3466,15.2561,-24.4338,39.4374,18.5953,-16.552
MN12AA0802,5,4,5,39.4374,18.5953,-16.552,36.7845,24.952,-17.034
MN12AA0802,6,7,12,36.3343,28.7658,-26.1186,35.9122,30.3579,-58.9755
MN12AA0802,7,8,9,36.5567,29.0433,-40.7342,36.9637,28.9935,-45.4171
MN12AA0802,8,10,11,36.2177,29.8637,-52.431,36.0127,30.2356,-56.055
MN12AA0802,9,12,13,35.9122,30.3579,-58.9755,35.5951,30.5038,-62.999
MN12AA0802,10,13,14,35.5951,30.5038,-62.999,52.2196,12.2428,-85.5905
MN12AA0802,11,14,0,52.2196,12.2428,-85.5905,61.3225,15.6216,-91.0855
MN12AA0802,12,6,7,36.6989,27.0847,-19.6614,36.3343,28.7658,-26.1186
MN12AA0802,13,5,6,36.7845,24.952,-17.034,36.6989,27.0847,-19.6614
MN12AA0803,1,0,1,65.4247,16.9254,-58.1816,59.5324,18.8182,-31.9803
MN12AA0803,2,1,2,59.5324,18.8182,-31.9803,38.7788,20.0324,-34.7393
MN12AA0803,3,2,3,38.7788,20.0324,-34.7393,33.5012,28.2647,-37.9939
MN12AA0803,4,3,4,33.5012,28.2647,-37.9939,34.3734,29.8987,-43.2305
MN12AA0803,5,4,5,34.3734,29.8987,-43.2305,40.2705,32.2657,-69.2234
MN12AA0803,6,5,6,40.2705,32.2657,-69.2234,40.0897,26.6056,-75.2862
MN12AA0803,7,6,7,40.0897,26.6056,-75.2862,49.1124,12.0245,-76.34
MN12AA0803,8,7,8,49.1124,12.0245,-76.34,55.3855,11.6687,-61.3379
MN12AA0803,9,8,9,55.3855,11.6687,-61.3379,60.1088,12.7283,-61.3751
MN12AA0803,10,9,10,60.1088,12.7283,-61.3751,62.1534,13.8773,-60.6956
MN12AA0803,11,10,0,62.1534,13.8773,-60.6956,65.4247,16.9254,-58.1816
MN12AA0804,1,0,5,39.0954,13.6863,-16.8269,35.2426,19.562,-65.6232
MN12AA0804,2,1,2,39.8094,13.5674,-21.2896,40.9281,13.8975,-27.2946
MN12AA0804,3,3,4,40.5005,14.9544,-49.1741,37.4508,17.3101,-59.6562
MN12AA0804,4,5,6,35.2426,19.562,-65.6232,51.6393,13.367,-71.3658
MN12AA0804,5,6,7,51.6393,13.367,-71.3658,57.5029,13.1954,-68.4815
MN12AA0804,6,7,8,57.5029,13.1954,-68.4815,58.7768,19.9421,-35.9615
MN12AA0804,7,8,9,58.7768,19.9421,-35.9615,55.6785,18.6824,-28.865
MN12AA0804,8,9,0,55.6785,18.6824,-28.865,39.0954,13.6863,-16.8269
MN12AA0805,1,0,1,58.2602,19.0671,-47.7592,54.0739,15.3922,-26.6455
MN12AA0805,2,1,2,54.0739,15.3922,-26.6455,40.5907,15.2665,-24.8545
MN12AA0805,3,2,3,40.5907,15.2665,-24.8545,34.0778,22.0235,-49.2718
MN12AA0805,4,3,4,34.0778,22.0235,-49.2718,53.7134,14.4667,-65.1124
MN12AA0805,5,4,5,53.7134,14.4667,-65.1124,57.1362,17.094,-62.0639
MN12AA0805,6,5,0,57.1362,17.094,-62.0639,58.2602,19.0671,-47.7592
MN12AA0806,1,0,1,55.5892,17.0759,-48.2736,55.3986,16.3998,-17.7956
MN12AA0806,2,1,2,55.3986,16.3998,-17.7956,52.4774,14.3306,-19.8044
MN12AA0806,3,2,3,52.4774,14.3306,-19.8044,49.5787,13.3379,-23.6697
MN12AA0806,4,3,4,49.5787,13.3379,-23.6697,48.8204,13.0701,-26.2768
MN12AA0806,5,4,5,48.8204,13.0701,-26.2768,41.8191,11.401,-54.2157
MN12AA0806,6,5,0,41.8191,11.401,-54.2157,55.5892,17.0759,-48.2736
MN12AA1002,1,0,1,60.1311,24.186,-82.5493,61.47,28.4927,-67.6232
MN12AA1002,2,1,2,61.47,28.4927,-67.6232,61.0229,28.9446,-52.4806
MN12AA1002,3,2,3,61.0229,28.9446,-52.4806,51.976,20.4275,-49.3552
MN12AA1002,4,3,4,51.976,20.4275,-49.3552,48.5375,19.0591,-45.9942
MN12AA1002,5,4,5,48.5375,19.0591,-45.9942,42.9989,19.5753,-37.7325
MN12AA1002,6,5,6,42.9989,19.5753,-37.7325,42.0451,19.8636,-33.183
MN12AA1002,7,6,7,42.0451,19.8636,-33.183,35.8412,22.6779,-38.0436
MN12AA1002,8,7,8,35.8412,22.6779,-38.0436,34.1355,24.1502,-101.085
MN12AA1002,9,8,0,34.1355,24.1502,-101.085,60.1311,24.186,-82.5493
MN12AA1003,1,0,1,35.3416,32.3744,-61.5376,58.9481,24.6555,-100.21
MN12AA1003,2,1,2,58.9481,24.6555,-100.21,62.2207,26.6613,-93.636
MN12AA1003,3,3,4,63.5795,27.3068,-79.4353,64.0944,27.8765,-72.8937
MN12AA1003,4,4,5,64.0944,27.8765,-72.8937,63.7924,27.5726,-67.6753
MN12AA1003,5,5,6,63.7924,27.5726,-67.6753,63.5878,26.685,-63.0507
MN12AA1003,6,6,7,63.5878,26.685,-63.0507,64.5635,28.7938,-55.2245
MN12AA1003,7,2,8,62.2207,26.6613,-93.636,64.9785,31.0215,-48.1611
MN12AA1003,8,8,9,64.9785,31.0215,-48.1611,64.1198,27.7197,-47.1305
MN12AA1003,9,9,10,64.1198,27.7197,-47.1305,58.2811,20.1705,-35.9787
MN12AA1003,10,10,11,58.2811,20.1705,-35.9787,50.8922,17.4726,-33.5849
MN12AA1003,11,11,12,50.8922,17.4726,-33.5849,36.7252,24.6281,-43.7466
MN12AA1003,12,12,0,36.7252,24.6281,-43.7466,35.3416,32.3744,-61.5376
MN12AA1004,1,0,3,50.3137,20.2067,-113.005,70.9982,29.7032,-86.2729
MN12AA1004,2,1,2,66.7445,17.5894,-99.0265,72.5607,28.0084,-93.5228
MN12AA1004,3,3,4,70.9982,29.7032,-86.2729,66.6317,26.2363,-75.3448
MN12AA1004,4,4,5,66.6317,26.2363,-75.3448,60.2418,22.8475,-63.889
MN12AA1004,5,5,6,60.2418,22.8475,-63.889,57.2441,21.4281,-60.2813
MN12AA1004,6,6,7,57.2441,21.4281,-60.2813,57.0782,22.531,-56.2947
MN12AA1004,7,7,8,57.0782,22.531,-56.2947,44.2125,21.8914,-40.1107
MN12AA1004,8,8,9,44.2125,21.8914,-40.1107,42.6682,21.6547,-44.7755
MN12AA1004,9,9,12,42.6682,21.6547,-44.7755,42.7866,22.3762,-80.2286
MN12AA1004,10,10,11,43.7472,20.8179,-53.2545,45.08,20.1854,-71.0566
MN12AA1004,11,12,13,42.7866,22.3762,-80.2286,43.3567,22.3242,-85.5448
MN12AA1004,12,13,14,43.3567,22.3242,-85.5448,42.8615,24.0715,-91.619
MN12AA1004,13,14,15,42.8615,24.0715,-91.619,45.3211,24.0128,-103.629
MN12AA1004,14,15,0,45.3211,24.0128,-103.629,50.3137,20.2067,-113.005
MN12AA1005,1,0,1,36.39,13.6197,-42.4322,33.7205,21.1215,-80.0096
MN12AA1005,2,1,2,33.7205,21.1215,-80.0096,54.7648,13.0075,-91.5931
MN12AA1005,3,2,3,54.7648,13.0075,-91.5931,62.033,15.5167,-82.9893
MN12AA1005,4,3,4,62.033,15.5167,-82.9893,40.2767,13.1109,-40.8918
MN12AA1005,5,4,0,40.2767,13.1109,-40.8918,36.39,13.6197,-42.4322
MN12AA1007,1,0,1,85.4281,22.7227,-39.6429,72.7587,15.9155,-29.1594
MN12AA1007,2,1,2,72.7587,15.9155,-29.1594,62.5514,23.1933,-44.1438
MN12AA1007,3,2,3,62.5514,23.1933,-44.1438,71.0676,17.4787,-63.2176
MN12AA1007,4,3,4,71.0676,17.4787,-63.2176,76.2095,15.0899,-67.6391
MN12AA1007,5,4,5,76.2095,15.0899,-67.6391,78.9645,13.2135,-65.7565
MN12AA1007,6,5,6,78.9645,13.2135,-65.7565,83.0487,14.2369,-66.2172
MN12AA1007,7,6,7,83.0487,14.2369,-66.2172,84.632,15.2724,-64.3726
MN12AA1007,8,7,8,84.632,15.2724,-64.3726,87.6315,18.3793,-58.6981
MN12AA1007,9,8,0,87.6315,18.3793,-58.6981,85.4281,22.7227,-39.6429
MN12AA1008,1,0,1,65.6909,21.3007,-50.3753,73.7346,17.1747,-73.7605
MN12AA1008,2,1,2,73.7346,17.1747,-73.7605,88.9113,20.4681,-51.0288
MN12AA1008,3,2,3,88.9113,20.4681,-51.0288,81.2318,17.9987,-37.8175
MN12AA1008,4,3,4,81.2318,17.9987,-37.8175,74.2916,15.4065,-34.0466
MN12AA1008,5,4,0,74.2916,15.4065,-34.0466,65.6909,21.3007,-50.3753
MN12AA1102,1,0,1,44.6486,23.3185,-6.4139,56.5265,14.3275,-30.8918
MN12AA1102,2,1,2,56.5265,14.3275,-30.8918,50.5859,27.7464,-72.7697
MN12AA1102,3,2,3,50.5859,27.7464,-72.7697,43.5375,29.4652,-92.8768
MN12AA1102,4,3,4,43.5375,29.4652,-92.8768,38.6137,27.756,-97.0035
MN12AA1102,5,4,5,38.6137,27.756,-97.0035,32.3027,18.037,-102.778
MN12AA1102,6,5,10,32.3027,18.037,-102.778,31.0189,13.9351,-103.395
MN12AA1102,7,6,7,30.3881,11.2641,-103.405,30.0176,8.11466,-99.831
MN12AA1102,8,7,8,30.0176,8.11466,-99.831,29.4839,11.7736,-90.6692
MN12AA1102,9,8,9,29.4839,11.7736,-90.6692,31.8023,26.2276,-28.3877
MN12AA1102,10,9,0,31.8023,26.2276,-28.3877,44.6486,23.3185,-6.4139
MN12AA1102,11,10,6,31.0189,13.9351,-103.395,30.3881,11.2641,-103.405
MN12AA1103,1,0,1,36.1047,26.6912,-41.1938,31.5822,18.9919,-116.984
MN12AA1103,2,1,2,31.5822,18.9919,-116.984,29.4082,22.3823,-119.697
MN12AA1103,3,2,3,29.4082,22.3823,-119.697,13.2403,20.0651,-85.5851
MN12AA1103,4,3,4,13.2403,20.0651,-85.5851,11.0736,14.4643,-79.4284
MN12AA1103,5,4,5,11.0736,14.4643,-79.4284,10.8208,11.2291,-74.386
MN12AA1103,6,5,6,10.8208,11.2291,-74.386,15.5845,12.3466,-57.6152
MN12AA1103,7,6,7,15.5845,12.3466,-57.6152,19.3378,14.5366,-49.4483
MN12AA1103,8,7,0,19.3378,14.5366,-49.4483,36.1047,26.6912,-41.1938
MN12AA1104,1,0,4,29.5782,20.3193,-36.2852,39.8302,8.07355,-111.264
MN12AA1104,2,1,2,39.5413,22.5059,-82.106,40.701,19.0917,-94.7814
MN12AA1104,3,2,3,40.701,19.0917,-94.7814,42.0944,14.3971,-98.1193
MN12AA1104,4,4,5,39.8302,8.07355,-111.264,37.4037,12.3398,-120.087
MN12AA1104,5,5,6,37.4037,12.3398,-120.087,20.5963,25.3855,-113.072
MN12AA1104,6,6,7,20.5963,25.3855,-113.072,9.55233,13.0131,-88.9612
MN12AA1104,7,7,8,9.55233,13.0131,-88.9612,14.1252,9.2388,-73.4059
MN12AA1104,8,8,9,14.1252,9.2388,-73.4059,16.1899,9.44471,-63.4452
MN12AA1104,9,9,0,16.1899,9.44471,-63.4452,29.5782,20.3193,-36.2852
MN12AA1105,1,0,1,66.2935,21.4784,-29.9211,58.0037,25.472,-89.5362
MN12AA1105,2,1,2,58.0037,25.472,-89.5362,47.3291,26.411,-97.7648
MN12AA1105,3,2,3,47.3291,26.411,-97.7648,43.2883,20.8174,-92.7545
MN12AA1105,4,3,4,43.2883,20.8174,-92.7545,41.2643,17.8172,-74.9658
MN12AA1105,5,4,5,41.2643,17.8172,-74.9658,45.5578,22.8407,-32.6304
MN12AA1105,6,5,6,45.5578,22.8407,-32.6304,49.5285,24.7168,-27.9299
MN12AA1105,7,6,7,49.5285,24.7168,-27.9299,61.1432,26.4969,-21.6411
MN12AA1105,8,7,0,61.1432,26.4969,-21.6411,66.2935,21.4784,-29.9211
MN12AA1106,1,0,1,28.2262,12.8956,-62.8111,24.8148,9.75688,-23.5258
MN12AA1106,2,1,2,24.8148,9.75688,-23.5258,35.8218,18.0137,-7.7529
MN12AA1106,3,2,3,35.8218,18.0137,-7.7529,40.3883,18.2805,-11.3265
MN12AA1106,4,3,4,40.3883,18.2805,-11.3265,45.3656,16.0055,-10.9597
MN12AA1106,5,4,5,45.3656,16.0055,-10.9597,48.8398,11.4047,-23.5428
MN12AA1106,6,5,6,48.8398,11.4047,-23.5428,30.3951,14.9197,-66.2496
MN12AA1106,7,6,0,30.3951,14.9197,-66.2496,28.2262,12.8956,-62.8111
MN12AA1107,1,0,1,29.0485,15.0288,-10.1916,46.3969,18.8684,-25.7571
MN12AA1107,2,1,2,46.3969,18.8684,-25.7571,46.7181,14.1606,-34.9523
MN12AA1107,3,2,3,46.7181,14.1606,-34.9523,44.9736,11.775,-43.0797
MN12AA1107,4,3,4,44.9736,11.775,-43.0797,38.5783,16.7073,-50.4991
MN12AA1107,5,4,5,38.5783,16.7073,-50.4991,28.2359,18.9183,-47.5271
MN12AA1107,6,5,0,28.2359,18.9183,-47.5271,29.0485,15.0288,-10.1916
MN12AA1108,1,0,1,33.777,25.3581,-12.0582,38.9489,22.3417,-56.0421
MN12AA1108,2,1,2,38.9489,22.3417,-56.0421,30.7852,20.8503,-63.9099
MN12AA1108,3,2,3,30.7852,20.8503,-63.9099,26.6244,19.2793,-66.8734
MN12AA1108,4,3,4,26.6244,19.2793,-66.8734,21.836,16.5906,-73.43
MN12AA1108,5,4,5,21.836,16.5906,-73.43,24.7901,21.6272,-19.8177
MN12AA1108,6,5,6,24.7901,21.6272,-19.8177,28.3489,23.829,-15.5786
MN12AA1108,7,6,0,28.3489,23.829,-15.5786,33.777,25.3581,-12.0582
MN12AA1109,1,0,1,23.8091,20.1856,-67.4411,17.8464,19.2478,-106.041
MN12AA1109,2,1,2,17.8464,19.2478,-106.041,13.7657,17.2465,-100.976
MN12AA1109,3,2,3,13.7657,17.2465,-100.976,9.89912,14.8652,-71.1521
MN12AA1109,4,3,4,9.89912,14.8652,-71.1521,14.1725,19.6462,-48.0131
MN12AA1109,5,4,0,14.1725,19.6462,-48.0131,23.8091,20.1856,-67.4411
MN12AA1110,1,0,3,30.183,14.8141,-53.7042,27.6931,14.6477,-18.9373
MN12AA1110,2,1,2,29.2548,14.5365,-49.2005,28.103,14.2055,-32.9816
MN12AA1110,3,3,4,27.6931,14.6477,-18.9373,26.5921,14.1617,-12.1192
MN12AA1110,4,4,5,26.5921,14.1617,-12.1192,30.9822,16.0123,-10.0122
MN12AA1110,5,5,6,30.9822,16.0123,-10.0122,47.8442,12.3159,-19.9786
MN12AA1110,6,6,7,47.8442,12.3159,-19.9786,44.7198,13.848,-28.1737
MN12AA1110,7,7,0,44.7198,13.848,-28.1737,30.183,14.8141,-53.7042
MN12AA1111,1,0,1,33.0914,15.1535,-6.6626,49.8733,11.3943,-28.4628
MN12AA1111,2,1,2,49.8733,11.3943,-28.4628,38.6041,18.6948,-45.8152
MN12AA1111,3,2,3,38.6041,18.6948,-45.8152,32.8021,18.4423,-43.3368
MN12AA1111,4,3,4,32.8021,18.4423,-43.3368,27.3228,11.4078,-24.9684
MN12AA1111,5,4,0,27.3228,11.4078,-24.9684,33.0914,15.1535,-6.6626
MN12AA1112,1,0,1,33.0312,16.6054,-25.4604,42.7998,17.3557,-16.7106
MN12AA1112,2,1,2,42.7998,17.3557,-16.7106,45.0945,18.3175,-22.8328
MN12AA1112,3,2,3,45.0945,18.3175,-22.8328,47.3403,16.6024,-28.9427
MN12AA1112,4,3,4,47.3403,16.6024,-28.9427,48.8692,13.8218,-37.0675
MN12AA1112,5,4,5,48.8692,13.8218,-37.0675,43.0068,13.6097,-54.2157
MN12AA1112,6,5,6,43.0068,13.6097,-54.2157,39.072,16.9038,-56.3194
MN12AA1112,7,6,0,39.072,16.9038,-56.3194,33.0312,16.6054,-25.4604
MN12AA1113,1,0,1,48.2174,29.2288,-53.3157,44.2957,25.8455,-36.9122
MN12AA1113,2,1,2,44.2957,25.8455,-36.9122,45.8824,26.4678,-29.002
MN12AA1113,3,2,3,45.8824,26.4678,-29.002,55.8592,29.5646,-20.2407
MN12AA1113,4,3,4,55.8592,29.5646,-20.2407,65.6669,27.016,-38.9254
MN12AA1113,5,4,0,65.6669,27.016,-38.9254,48.2174,29.2288,-53.3157
MN12AA5603,1,0,1,45.6923,16.192,-39.0548,38.4686,21.5128,-99.3913
MN12AA5603,2,1,2,38.4686,21.5128,-99.3913,42.4133,19.8534,-99.6803
MN12AA5603,3,2,3,42.4133,19.8534,-99.6803,52.615,22.791,-29.1807
MN12AA5603,4,3,0,52.615,22.791,-29.1807,45.6923,16.192,-39.0548
MN12AA5604,1,0,1,41.7832,21.9122,-94.6116,56.2181,20.078,-47.6902
MN12AA5604,2,1,2,56.2181,20.078,-47.6902,41.3352,19.5035,-26.7225
MN12AA5604,3,2,3,41.3352,19.5035,-26.7225,38.4583,20.8278,-28.6415
MN12AA5604,4,3,4,38.4583,20.8278,-28.6415,35.6684,19.0379,-43.7671
MN12AA5604,5,4,5,35.6684,19.0379,-43.7671,41.1264,17.8756,-85.8125
MN12AA5604,6,6,7,45.3356,21.787,-86.0296,50.0261,22.2157,-75.0629
MN12AA5604,7,5,0,41.1264,17.8756,-85.8125,41.7832,21.9122,-94.6116
MN12AA5606,1,0,1,78.7656,39.9467,-87.7492,75.0461,42.8076,-59.3769
MN12AA5606,2,1,2,75.0461,42.8076,-59.3769,78.8406,25.1799,-29.9374
MN12AA5606,3,2,3,78.8406,25.1799,-29.9374,54.4861,14.6,-22.7036
MN12AA5606,4,3,4,54.4861,14.6,-22.7036,42.0,22.1679,-26.806
MN12AA5606,5,4,5,42.0,22.1679,-26.806,39.014,31.9034,-33.9974
MN12AA5606,6,5,6,39.014,31.9034,-33.9974,39.6183,38.6656,-49.5184
MN12AA5606,7,6,7,39.6183,38.6656,-49.5184,56.3729,29.1314,-89.8961
MN12AA5606,8,7,8,56.3729,29.1314,-89.8961,61.0604,28.2682,-95.8208
MN12AA5606,9,8,0,61.0604,28.2682,-95.8208,78.7656,39.9467,-87.7492
MN12AA5607,1,0,1,45.5866,27.5671,-41.7507,57.6355,26.5475,-68.4739
MN12AA5607,2,1,2,57.6355,26.5475,-68.4739,79.4618,32.5316,-50.1504
MN12AA5607,3,2,3,79.4618,32.5316,-50.1504,76.7208,14.5096,-20.4543
MN12AA5607,4,3,4,76.7208,14.5096,-20.4543,54.841,20.1102,-33.3582
MN12AA5607,5,4,5,54.841,20.1102,-33.3582,50.1485,22.9219,-36.3801
MN12AA5607,6,5,0,50.1485,22.9219,-36.3801,45.5866,27.5671,-41.7507
MN12AA5703,1,0,1,49.3355,27.2072,-165.87,74.7781,26.4945,-111.735
MN12AA5703,2,1,2,74.7781,26.4945,-111.735,74.6947,31.4332,-101.539
MN12AA5703,3,2,3,74.6947,31.4332,-101.539,73.8796,37.4833,-42.2476
MN12AA5703,4,3,4,73.8796,37.4833,-42.2476,72.6267,25.8635,-37.231
MN12AA5703,5,4,5,72.6267,25.8635,-37.231,45.2197,14.91,-13.0469
MN12AA5703,6,5,6,45.2197,14.91,-13.0469,37.7647,31.1914,-36.9346
MN12AA5703,7,6,7,37.7647,31.1914,-36.9346,39.4334,38.3393,-64.8348
MN12AA5703,8,7,8,39.4334,38.3393,-64.8348,48.5767,32.2576,-167.273
MN12AA5703,9,8,0,48.5767,32.2576,-167.273,49.3355,27.2072,-165.87
MN12AA5704,1,0,1,44.2173,21.7239,-25.4805,45.7039,23.3525,-110.403
MN12AA5704,2,1,2,45.7039,23.3525,-110.403,47.7057,21.3184,-111.886
MN12AA5704,3,2,3,47.7057,21.3184,-111.886,64.0976,20.7958,-41.5833
MN12AA5704,4,3,0,64.0976,20.7958,-41.5833,44.2173,21.7239,-25.4805
MN12AA5705,1,0,1,75.9736,20.4846,-102.209,72.8707,27.3664,-59.302
MN12AA5705,2,1,2,72.8707,27.3664,-59.302,40.0476,20.1417,-23.9928
MN12AA5705,3,2,3,40.0476,20.1417,-23.9928,36.2883,27.3609,-33.1116
MN12AA5705,4,3,4,36.2883,27.3609,-33.1116,37.0117,26.8952,-60.7502
MN12AA5705,5,4,5,37.0117,26.8952,-60.7502,41.2212,19.7872,-70.763
MN12AA5705,6,5,6,41.2212,19.7872,-70.763,50.2095,13.4559,-68.7069
MN12AA5705,7,6,7,50.2095,13.4559,-68.7069,61.6205,13.6653,-76.7042
MN12AA5705,8,7,8,61.6205,13.6653,-76.7042,70.0969,17.707,-92.1525
MN12AA5705,9,8,0,70.0969,17.707,-92.1525,75.9736,20.4846,-102.209
MN12AA5707,1,0,1,66.8837,16.4844,-76.7677,62.314,16.2318,-21.4078
MN12AA5707,2,1,2,62.314,16.2318,-21.4078,35.2488,23.4956,-47.4395
MN12AA5707,3,2,3,35.2488,23.4956,-47.4395,36.615,19.6021,-56.5348
MN12AA5707,4,3,4,36.615,19.6021,-56.5348,45.1262,14.766,-58.0708
MN12AA5707,5,4,0,45.1262,14.766,-58.0708,66.8837,16.4844,-76.7677
MN12AA5803,1,0,1,45.3175,15.19,-87.302,48.6903,15.1682,-32.2894
MN12AA5803,2,1,2,48.6903,15.1682,-32.2894,55.9907,27.9897,-23.5283
MN12AA5803,3,2,3,55.9907,27.9897,-23.5283,78.3677,24.4175,-66.8566
MN12AA5803,4,3,4,78.3677,24.4175,-66.8566,80.418,18.6536,-82.6344
MN12AA5803,5,4,5,80.418,18.6536,-82.6344,77.5938,22.7624,-117.661
MN12AA5803,6,6,7,79.9301,19.6579,-95.4943,78.711,21.1453,-105.124
