Specimen,BreakNo,Count,Mean,Median,STD,Max,Min,Range,ArcLength,EuclideanLength,ArcAngle,interior_edge,Interrupted,Interruptedby,ridge_notch,interior_notch,Species,Common,SzCl,SizeRangeLb,SizeRangeKg,SkelPort,LPort,Element,Side,ActorTaxon,Effector,trab,Surface Area,Volume,Bounding Box Dim1,Bounding Box Dim2,Bounding Box Dim3
MN10AA2306,5,13,125.20560207692304,127.684822,9.263888540409095,138.30864,111.47600600000001,26.832633999999985,40.084877171729836,38.94894771466875,14.487720110520886,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,1574.8460693359375,2632.01123046875,42.71062469482422,19.27725982666016,8.964160919189453
MN10AA2310,1,3,114.33569833333333,113.706787,2.053365943216211,117.10531599999999,112.194992,4.910323999999989,14.113350865784055,13.681486331901223,32.463775045279895,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,699.63427734375,1013.8668619791664,25.79365539550781,14.262678146362305,7.878255844116211
MN10AA2310,2,3,122.62017300000001,122.603027,0.5736851317043752,123.331207,121.92628500000001,1.4049219999999991,9.097928530003726,9.027139485462714,46.28956158823569,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,699.63427734375,1013.8668619791664,25.79365539550781,14.262678146362305,7.878255844116211
MN10AA2310,3,2,141.3599855,141.3599855,6.3151095000000055,147.675095,135.044876,12.630219000000011,7.985544579665505,7.34225803414726,73.13397362980345,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,699.63427734375,1013.8668619791664,25.79365539550781,14.262678146362305,7.878255844116211
MN10AA2310,4,4,72.2704755,72.14863199999999,2.193471844286301,75.489182,69.295456,6.193725999999998,14.670619250534415,14.580808556798214,4.954083636746297,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,699.63427734375,1013.8668619791664,25.79365539550781,14.262678146362305,7.878255844116211
MN10AA2310,5,1,121.119194,121.119194,0.0,121.119194,121.119194,0.0,8.076468229699575,8.01256805587323,82.5094016773846,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,forelimb,proximal,hum,right,Homo sapiens,HSAnv,False,699.63427734375,1013.8668619791664,25.79365539550781,14.262678146362305,7.878255844116211
MN10AA2404,1,9,104.0754198888889,107.002701,8.734403071921932,116.358101,85.25394399999999,31.104157000000015,27.850202517167638,27.09851183423179,29.21075149518438,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,False,8210.7197265625,16667.471354166668,130.66697692871094,32.865978240966804,16.22896385192871
MN10AA2404,2,14,69.56851049999999,67.8158835,9.120838261148952,101.19124599999999,61.368465,39.82278099999999,104.19083067026983,103.28065189153291,4.656540495252013,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,False,8210.7197265625,16667.471354166668,130.66697692871094,32.865978240966804,16.22896385192871
MN10AA2404,3,19,71.25653105263159,65.69458,13.682379939703814,112.56815300000001,57.869987,54.69816600000001,59.29905608814333,53.706487588186214,3.9646469738706083,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,False,8210.7197265625,16667.471354166668,130.66697692871094,32.865978240966804,16.22896385192871
MN10AA2404,4,6,84.84961833333334,86.6652795,10.995685063871338,100.709038,65.540123,35.16891500000001,22.246773821707258,19.037320105781692,76.94337007873976,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,False,8210.7197265625,16667.471354166668,130.66697692871094,32.865978240966804,16.22896385192871
MN10AA2404,5,12,96.74815875,95.44395399999999,5.5051377255152785,107.75457800000001,89.9095,17.845078000000015,37.57592690609227,35.99482193663416,27.729874171389906,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,False,8210.7197265625,16667.471354166668,130.66697692871094,32.865978240966804,16.22896385192871
MN10AA2404,6,22,56.8103855,56.3075675,12.791431403657352,76.473534,35.431953,41.041581,76.36428404569108,75.65827435165303,2.6663526812616714,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,False,8210.7197265625,16667.471354166668,130.66697692871094,32.865978240966804,16.22896385192871
MN10AA2404,7,15,126.64847606666666,128.47821000000002,12.311102993579976,141.952911,98.228622,43.724289,24.16585150201815,23.014049005335853,38.38546416497636,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,False,8210.7197265625,16667.471354166668,130.66697692871094,32.865978240966804,16.22896385192871
MN10AA2404,8,2,86.6359445,86.6359445,1.5898244999999989,88.225769,85.04612,3.1796489999999977,7.283548705504005,7.270374145805698,54.009720860673404,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,False,8210.7197265625,16667.471354166668,130.66697692871094,32.865978240966804,16.22896385192871
MN10AA2405,1,21,111.82829314285716,115.64578999999999,11.177113331273324,130.849274,93.670097,37.17917700000001,70.22269763117129,69.54981608962026,4.335119783484571,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,False,2954.567626953125,5204.201822916667,79.90483093261719,22.707279205322266,12.558284759521484
MN10AA2405,2,1,49.898392,49.898392,0.0,49.898392,49.898392,0.0,2.5873963049289483,2.4706403238836656,71.27487281848268,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,False,2954.567626953125,5204.201822916667,79.90483093261719,22.707279205322266,12.558284759521484
MN10AA2405,3,9,122.01955244444444,129.62323,16.18428407343453,144.795059,97.093719,47.701340000000016,19.39554224882861,17.985092639183154,42.426199700879344,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,proximal,fem,right,Homo sapiens,HSAnv,False,2954.567626953125,5204.201822916667,79.90483093261719,22.707279205322266,12.558284759521484
